fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,wine_type,wine_type_encoded,alcohol+level
-1.2240405263777248,1.610095472804035,-2.164515281109809,-0.7663696791779749,0.8765676028888917,-0.7884267491111846,-0.9707610177896954,-0.07935275267570356,2.2158101659094913,-0.08920887683658178,-0.547503353787505,-0.9044972765915378,red,0,low
0.4431987533319016,1.5803746900468492,-0.19365014634377925,-0.7663696791779749,1.5548123593274432,-1.1816107080921088,-1.4992195021311763,0.9660986386341771,0.22035143705231391,6.856680143166798,-1.2221411680432908,-0.9044972765915378,red,0,low
1.2768183931867152,1.6398162555612208,-0.941219680220549,-0.2774544051876546,3.2368593552950498,1.2336621827907115,0.5441533039892166,1.3707894997864205,-0.40322941571555126,2.315137322395357,-1.1378114412613178,-0.9044972765915378,red,0,low
1.2768183931867152,1.6398162555612208,-0.873258813504479,-0.25523098364264,3.074080613749798,1.1774930457934365,0.5969991524233647,1.3707894997864205,-0.3408713304387659,2.6490742945109047,-1.1378114412613178,-0.9044972765915378,red,0,low
0.9736839786940555,-0.38119697192740787,1.641293254990111,-0.7219228360879458,0.9579569736615179,0.2787868538370383,-0.19568857408885673,0.7974774464874403,0.4697837781594611,1.4469011948949346,-0.04152499309566651,1.369032376830141,red,0,medium
0.670549564201396,1.2831668624749926,-0.2616110130598489,-0.7441462576329604,8.445779084743124,-0.7884267491111846,-1.0236068662238436,0.763753208058093,-0.7150198420994867,4.986633099319734,-1.0534817144793436,-0.9044972765915378,red,0,low
0.14006433883924274,1.4614915590181063,-1.6208283473812488,-0.1441138759175671,0.7951782321162655,-1.3501181190839335,-1.4992195021311763,0.9660986386341771,0.9686484603737554,-0.22278366568280075,-1.3064708948252635,-2.041262103302377,red,0,low
0.5189823569550669,-0.14343070986992223,1.3014889214097607,-0.7219228360879458,7.713274747789489,-0.7322576121139097,-1.0236068662238436,0.7974774464874403,-1.1515264390369928,3.650885210857546,-1.1378114412613178,0.23226755011930156,red,0,low
1.2768183931867152,-0.7378463650136367,1.0976063212615506,-0.7219228360879458,0.5510101197983871,-0.05822796814661107,-0.9531457349783127,0.763753208058093,1.0310065456505437,-0.022421482413472308,-0.9691519876973707,0.23226755011930156,red,0,low
0.29163154608557185,0.27266024873067785,-0.05772841291163914,-0.6108057283628731,0.6866590710860975,-0.3952427901302604,-0.759377624053103,1.2358925460689936,1.8416616542487705,0.7790272506638407,-0.7161628073514522,-0.9044972765915378,red,0,low
0.5189823569550669,0.5104265107881635,-0.7373370800723391,-0.7663696791779749,1.3377740372671065,-1.125441571094834,-1.3582972396401147,0.6963047311993982,-0.3408713304387659,2.515499505664686,-0.8848222609153978,-0.9044972765915378,red,0,low
0.9736839786940555,0.867075903874392,-1.416945747233039,-0.6108057283628731,0.7409186516011816,-1.1816107080921088,-0.8298387552986338,0.763753208058093,-0.3408713304387659,-0.022421482413472308,-0.9691519876973707,-0.9044972765915378,red,0,low
-0.2388536792765814,0.3321018142450493,-1.2130631470848288,-0.5885823068178585,0.7680484418587237,-0.5075810641248102,-1.3054513912059666,0.763753208058093,1.2804388867576908,0.6454524618176217,-0.7161628073514522,0.23226755011930156,red,0,low
-0.6935553010155708,0.27266024873067785,-1.077141413652689,-0.810816522268004,0.6323994905710133,-1.069272434097559,-1.6049111989994724,0.3253381084765397,0.7192161192666082,0.17794070085585612,-1.0534817144793436,-0.9044972765915378,red,0,low
0.29163154608557185,0.3915433797594205,-0.5334544799241291,-0.7219228360879458,0.6323994905710133,-1.4624563930784833,-1.8162945927360648,0.5614077774819713,0.3450676076058875,0.3783028841251838,-0.8848222609153978,-0.9044972765915378,red,0,low
-0.08728647203025229,2.1747903451905635,-2.164515281109809,-0.6996994145429313,0.6323994905710133,-0.9007650231057344,-1.3935278052628801,0.8986501617754824,1.529871227864838,0.11115330643274665,-0.9691519876973707,-0.9044972765915378,red,0,low
0.4431987533319016,1.7884201693471495,-2.164515281109809,-0.6774759929979167,0.6866590710860975,-1.2377798450893838,-1.7282181786791513,0.628856254340666,0.9686484603737554,0.3783028841251838,-0.6318330805694778,0.23226755011930156,red,0,low
-0.3904208865229112,1.966744865890264,-1.6887892140973189,-0.5885823068178585,0.8765676028888917,-0.7322576121139097,-0.5656095131278934,0.4265108237645818,0.7815742045433964,0.044365912009637166,-0.37884390022355935,-0.9044972765915378,red,0,low
-0.2388536792765814,2.0261864314046356,-2.164515281109809,-0.5663588852728438,1.3106442470095645,-0.4514119271275353,-1.3582972396401147,0.6963047311993982,1.4675131425880499,0.24472809527896486,0.04280473368630632,0.23226755011930156,red,0,medium
0.8221167714477264,1.847861734861521,-1.3489848805169689,-0.6108057283628731,0.7137888613436396,-0.8445958861084595,-0.019535745975029772,0.6963047311993982,-0.3408713304387659,0.8458146450869501,-0.6318330805694778,-0.9044972765915378,red,0,low
-0.2388536792765814,1.5506539072896635,-1.3489848805169689,1.25596168141835,0.4424909587682188,0.5596325388234127,-0.5479942303165106,1.606859168791852,1.4051550573112643,-0.08920887683658178,-0.9691519876973707,0.23226755011930156,red,0,low
-1.5271749408703836,-0.14343070986992223,-0.46549361320805904,-0.7219228360879458,1.2563846664944804,-0.9569341601030094,-1.1292985630921397,0.3927865853352345,0.9686484603737554,0.11115330643274665,-1.1378114412613178,-0.9044972765915378,red,0,low
0.4431987533319016,1.7884201693471495,-2.164515281109809,0.10034376107759302,0.7951782321162655,-1.4062872560812085,-1.692987613056386,1.3707894997864205,1.093364630927329,0.11115330643274665,-0.800492534133425,0.23226755011930156,red,0,low
0.4431987533319016,1.5209331245324778,-1.2130631470848288,-0.5885823068178585,0.7951782321162655,-1.5186255300757583,-1.745833461490534,0.999822877063562,1.2180808014809026,0.4450902785482933,0.21146418725025348,0.23226755011930156,red,0,medium
0.670549564201396,0.21321868321630635,-0.2616110130598489,-0.6552525714529022,0.25258242696542466,-0.9569341601030094,-1.4816042193197936,0.763753208058093,0.03327718122195491,1.3133264060487158,-0.7161628073514522,1.369032376830141,red,0,low
-1.1482569227545596,4.671336096794163,-1.552867480665179,-0.7885931007229895,3.1283401942648816,-1.2939489820866585,-1.6753723302450032,-0.18052546796374566,1.716945483695197,-0.3563584545290197,-0.6318330805694778,-2.041262103302377,red,0,low
0.06428073521607751,0.6293096418169064,0.28207592066871073,0.18923744725765135,0.4696207490257609,-1.0131032971002842,-0.4775330990709799,1.1009955923516042,0.6568580339898229,1.98120035027981,-0.04152499309566651,-0.9044972765915378,red,0,medium
1.2010347895635507,1.5803746900468492,-0.12568927962770918,-0.49968862063780023,0.8494378126313495,-0.7322576121139097,-1.1997596943376705,1.0335471154929092,0.22035143705231391,-0.15599627125969126,-1.0534817144793436,-2.041262103302377,red,0,low
0.2158479424624073,0.867075903874392,-0.8052979467884089,-0.5441354637278293,7.4691066354716105,-1.2377798450893838,-1.7634487443019167,0.763753208058093,-0.09143898933161868,2.448712111241576,-0.04152499309566651,0.23226755011930156,red,0,medium
0.670549564201396,1.8775825176187066,-0.6693762133562691,-0.6330291499078875,0.33397179773805086,-1.1816107080921088,-1.6049111989994724,0.763753208058093,0.4697837781594611,4.452333943934859,-0.21018444665961217,-0.9044972765915378,red,0,medium
-0.31463728289974663,1.9370240831330783,-2.028593547677669,-0.7219228360879458,-0.1814942171552482,-1.4062872560812085,-1.8162945927360648,0.5614077774819713,1.5922293131416234,-0.08920887683658178,-0.8848222609153978,-0.9044972765915378,red,0,low
-1.981876562609373,1.0454006004175065,-1.145102280368759,-0.6552525714529022,-0.07297505612508007,-1.2377798450893838,-0.8650693209213992,-0.38287089853986733,4.211268894766666,0.17794070085585612,2.1510479032356344,-2.041262103302377,red,0,high
0.36741514970873707,3.5122255692639213,0.7578019876812007,-0.6330291499078875,1.5548123593274432,-0.4514119271275353,-0.001920463163647076,0.8312016849167877,0.1579933517755285,1.3133264060487158,-1.1378114412613178,-0.9044972765915378,red,0,low
1.1252511859403846,-0.3217554064130367,1.3694497881258307,-0.7663696791779749,1.5276825690699012,-1.0131032971002842,-1.3582972396401147,0.7974774464874403,0.1579933517755285,0.3115154897020743,-0.8848222609153978,-0.9044972765915378,red,0,low
-0.6177716973924056,0.3321018142450493,-0.6014153466401989,-0.7663696791779749,0.25258242696542466,-1.4062872560812085,-1.798679309924682,0.4265108237645818,0.7192161192666082,0.17794070085585612,-1.1378114412613178,-0.9044972765915378,red,0,low
-1.2240405263777248,-0.20287227538429373,0.3500367873847808,-0.810816522268004,0.4696207490257609,-1.0131032971002842,-0.3189955537685356,0.29161387004715494,0.5944999487130347,0.3115154897020743,-1.1378114412613178,-0.9044972765915378,red,0,low
1.2010347895635507,1.8775825176187066,-0.397532746491989,-0.7441462576329604,0.4696207490257609,-1.4624563930784833,-1.6049111989994724,0.864925923346135,-0.4655875009923394,1.3801138004718252,-1.1378114412613178,-0.9044972765915378,red,0,low
-0.46620449014607646,1.0454006004175065,-1.892671814245529,-0.6330291499078875,0.33397179773805086,-1.2377798450893838,-1.745833461490534,0.3590623469058871,1.093364630927329,0.6454524618176217,-0.9691519876973707,0.23226755011930156,red,0,low
-0.46620449014607646,0.9265174693887636,-1.892671814245529,-0.6552525714529022,0.3068420074805088,-1.3501181190839335,-1.7634487443019167,0.3253381084765397,1.0310065456505437,0.7122398562407312,-0.9691519876973707,0.23226755011930156,red,0,low
1.0494675823172201,0.21321868321630635,0.28207592066871073,-0.45524177754777106,0.6595292808285554,-0.002058831149336177,0.08615595089326641,0.8312016849167877,-0.15379707460840408,0.17794070085585612,-0.9691519876973707,-0.9044972765915378,red,0,low
0.29163154608557185,0.9859590349031351,-1.145102280368759,-0.49968862063780023,1.4462931982972749,0.16644857984248848,-0.7241470584303377,0.3253381084765397,-0.3408713304387659,0.6454524618176217,-0.29451417344158654,0.23226755011930156,red,0,low
0.36741514970873707,1.6398162555612208,-1.892671814245529,-0.2774544051876546,0.7409186516011816,-0.2829045161357106,-1.2173749771490532,1.1009955923516042,0.7192161192666082,-0.022421482413472308,-0.8848222609153978,-0.9044972765915378,red,0,low
2.262005240287857,0.45098494527379196,1.7092541217061803,-0.36634809136771285,0.36110158799559294,-1.4624563930784833,-1.8339098755474474,0.864925923346135,-1.1515264390369928,0.6454524618176217,-0.800492534133425,-0.9044972765915378,red,0,low
0.2158479424624073,1.6992578210755922,-1.3489848805169689,0.011450074897534692,1.473422988554817,1.1213239087961617,-0.07238159440917787,1.2696167844983408,0.22035143705231391,1.5804759837411537,-0.9691519876973707,-0.9044972765915378,red,0,low
0.4431987533319016,1.4614915590181063,-0.941219680220549,-0.6108057283628731,0.5238803295408451,-0.7322576121139097,-1.058837431846609,0.999822877063562,1.2804388867576908,0.3783028841251838,-0.46317362700553216,-0.9044972765915378,red,0,low
0.06428073521607751,0.27266024873067785,-0.05772841291163914,-0.5885823068178585,0.4696207490257609,-1.1816107080921088,-1.1997596943376705,0.5614077774819713,1.1557227162041173,0.044365912009637166,-0.9691519876973707,0.23226755011930156,red,0,low
1.2010347895635507,0.3321018142450493,0.553919387532991,-0.6330291499078875,0.6052697003134713,-0.61991933811936,-1.0940679974693743,1.1684440692102989,1.3427969720344761,0.7122398562407312,-1.1378114412613178,-0.9044972765915378,red,0,low
0.36741514970873707,2.0559072141618207,1.1655671879776206,-0.7219228360879458,1.5819421495849852,-0.5637502011220851,-0.03715102878641247,0.763753208058093,-0.09143898933161868,1.1797516172024969,-1.0534817144793436,-0.9044972765915378,red,0,low
0.2158479424624073,1.0454006004175065,-1.077141413652689,-0.6996994145429313,0.7680484418587237,-1.0131032971002842,-1.3935278052628801,0.763753208058093,0.9686484603737554,0.5786650673945123,-0.8848222609153978,1.369032376830141,red,0,low
-0.16307007565341686,2.323394258976492,-1.824710947529459,-0.6774759929979167,0.6595292808285554,-0.9569341601030094,-1.058837431846609,0.6963047311993982,1.0310065456505437,0.24472809527896486,-0.6318330805694778,-0.9044972765915378,red,0,low
-0.011502868407087058,2.263952693462121,-1.824710947529459,-0.0885553220550307,0.7951782321162655,-1.4624563930784833,-1.8162945927360648,0.5614077774819713,1.1557227162041173,-0.9574450043370043,0.2957939140322263,-0.9044972765915378,red,0,medium
0.2158479424624073,1.0454006004175065,-1.416945747233039,-0.7885931007229895,0.6052697003134713,-1.069272434097559,-1.3230666740173493,0.763753208058093,1.2180808014809026,0.3115154897020743,-0.800492534133425,-0.9044972765915378,red,0,low
-0.46620449014607646,2.1450695624333775,-1.6887892140973189,-0.7663696791779749,0.5238803295408451,-1.3501181190839335,-1.745833461490534,0.5614077774819713,1.3427969720344761,0.3115154897020743,0.12713446046827914,-0.9044972765915378,red,0,medium
1.5799528076793747,-0.14343070986992223,1.7092541217061803,-0.6774759929979167,0.4696207490257609,-0.17056624214116084,-0.8650693209213992,0.7974774464874403,0.3450676076058875,1.7140507725873726,0.12713446046827914,-0.9044972765915378,red,0,medium
0.5947659605782314,2.1450695624333775,-1.824710947529459,-0.6996994145429313,0.4696207490257609,-1.2377798450893838,-1.6753723302450032,0.5614077774819713,0.7192161192666082,2.7826490833571227,-0.04152499309566651,0.23226755011930156,red,0,medium
0.36741514970873707,1.6992578210755922,-1.6208283473812488,-0.6996994145429313,0.5238803295408451,-0.8445958861084595,-1.5344500677539417,0.7300289696287455,0.5944999487130347,0.044365912009637166,-0.8848222609153978,0.23226755011930156,red,0,low
0.36741514970873707,1.9370240831330783,-0.6014153466401989,-0.6552525714529022,0.8494378126313495,-0.7322576121139097,-0.3189955537685356,0.5614077774819713,0.5944999487130347,-0.3563584545290197,-0.8848222609153978,-0.9044972765915378,red,0,low
0.36741514970873707,2.0559072141618207,-0.6693762133562691,-0.6996994145429313,0.7409186516011816,-0.6760884751166348,-0.354226119391301,0.5276835390526239,0.5321418634362493,-0.3563584545290197,-0.8848222609153978,-0.9044972765915378,red,0,low
0.8221167714477264,1.966744865890264,-0.397532746491989,-0.6552525714529022,0.7409186516011816,-1.069272434097559,-1.2526055427718186,1.0335471154929092,0.5321418634362493,-0.022421482413472308,-1.1378114412613178,-2.041262103302377,red,0,low
1.883087222172033,-0.14343070986992223,1.5053715215579708,-0.5663588852728438,1.012216554176602,-0.11439710514388596,-0.5479942303165106,1.3033410229276883,0.3450676076058875,1.9144129558567002,-0.800492534133425,-0.9044972765915378,red,0,low
1.2010347895635507,0.3915433797594205,2.1849801887186704,-0.6330291499078875,0.9850867639190599,-1.1816107080921088,-1.2702208255832013,1.3707894997864205,1.9663778248023442,0.8458146450869501,-0.04152499309566651,-0.9044972765915378,red,0,medium
-0.31463728289974663,2.6206020865483497,-2.164515281109809,-0.5885823068178585,1.2835144567520225,-0.9007650231057344,-1.4816042193197936,0.6963047311993982,1.8416616542487705,0.11115330643274665,0.12713446046827914,0.23226755011930156,red,0,medium
-0.3904208865229112,2.4125566072480495,-1.3489848805169689,-0.6774759929979167,0.7951782321162655,-1.0131032971002842,-0.6008400787506588,0.4265108237645818,0.9686484603737554,-0.08920887683658178,-0.37884390022355935,-0.9044972765915378,red,0,low
0.8221167714477264,1.6695370383184065,-0.8052979467884089,-0.7885931007229895,0.6323994905710133,-0.17056624214116084,0.08615595089326641,0.8986501617754824,-0.40322941571555126,3.918034788549984,-1.2221411680432908,-2.041262103302377,red,0,low
-0.7693389046387353,0.6293096418169064,-0.8052979467884089,-0.7663696791779749,0.33397179773805086,-1.5186255300757583,-1.745833461490534,0.4265108237645818,1.1557227162041173,0.17794070085585612,-1.1378114412613178,-0.9044972765915378,red,0,low
0.4431987533319016,0.5104265107881635,2.59274538901509,-0.6996994145429313,11.050238949467161,-0.4514119271275353,-0.8298387552986338,0.9660986386341771,-0.590303671545913,4.986633099319734,-0.9691519876973707,-0.9044972765915378,red,0,low
0.14006433883924274,0.9265174693887636,1.0296454545454805,-0.6774759929979167,0.7951782321162655,-0.5075810641248102,-0.7241470584303377,0.8312016849167877,0.8439322898201819,0.24472809527896486,-1.2221411680432908,-0.9044972765915378,red,0,low
0.06428073521607751,1.9370240831330783,-0.397532746491989,-0.7219228360879458,9.341062163242013,-0.7884267491111846,-1.111683280280757,0.7974774464874403,-0.40322941571555126,4.051609577396201,-0.9691519876973707,-0.9044972765915378,red,0,low
-0.6935553010155708,-0.2623138408986652,1.0976063212615506,-0.7219228360879458,0.33397179773805086,-0.6760884751166348,-0.93553045216693,0.4602350621939292,1.3427969720344761,1.6472633781642632,-0.21018444665961217,0.23226755011930156,red,0,medium
-0.2388536792765814,1.223725296960621,-1.145102280368759,-0.6330291499078875,0.5238803295408451,-0.61991933811936,-1.3054513912059666,0.5276835390526239,1.1557227162041173,0.3783028841251838,-0.37884390022355935,-0.9044972765915378,red,0,low
1.0494675823172201,0.867075903874392,-0.2616110130598489,-0.6996994145429313,1.4462931982972749,-0.5637502011220851,0.3856157586867722,0.8986501617754824,-1.8374653770816463,9.461388525668065,-0.547503353787505,0.23226755011930156,red,0,low
0.36741514970873707,0.867075903874392,-0.397532746491989,-0.6996994145429313,0.14406326593525634,-1.1816107080921088,-1.4639889365084109,0.6963047311993982,1.0310065456505437,0.7122398562407312,-0.800492534133425,-0.9044972765915378,red,0,low
1.5799528076793747,0.27266024873067785,0.8257628543972707,-0.6552525714529022,1.3649038275246486,0.2226177168397634,0.1918476477615626,1.1009955923516042,-0.5279455862691249,4.5859087327810775,-0.8848222609153978,-0.9044972765915378,red,0,low
-0.16307007565341686,1.6398162555612208,-1.6208283473812488,-0.7219228360879458,0.5238803295408451,-1.2377798450893838,-1.5872959161880897,1.1009955923516042,1.5922293131416234,-0.022421482413472308,-1.3064708948252635,-0.9044972765915378,red,0,low
0.5189823569550669,1.0454006004175065,-0.397532746491989,-0.6996994145429313,0.6052697003134713,0.6719708128179624,0.45607688993230305,0.628856254340666,0.03327718122195491,0.044365912009637166,-0.8848222609153978,-0.9044972765915378,red,0,low
1.0494675823172201,0.867075903874392,-0.19365014634377925,-0.6774759929979167,1.4462931982972749,-0.61991933811936,0.33276991025262415,0.8986501617754824,-1.8374653770816463,9.661750708937394,-0.6318330805694778,-0.9044972765915378,red,0,low
-1.6787421481167135,4.017478876136078,-1.892671814245529,-0.810816522268004,-0.3171431684429586,0.6158016758206876,-0.5127636646937452,-0.2479739448224404,3.2758976156148654,-0.3563584545290197,-0.04152499309566651,-2.041262103302377,red,0,medium
-1.9060929589862077,1.5209331245324778,-1.0091805469366188,-0.6108057283628731,0.035544104905088234,-0.7322576121139097,-0.14284272565470865,-0.45031937539856204,3.8994784683827333,0.4450902785482933,1.982388449671689,0.23226755011930156,red,0,high
-0.31463728289974663,2.5611605210339783,-2.164515281109809,-0.45524177754777106,1.2292548762369382,-1.2377798450893838,-1.6049111989994724,0.6625804927700508,1.4051550573112643,0.17794070085585612,0.12713446046827914,-0.9044972765915378,red,0,medium
-0.16307007565341686,0.9265174693887636,-0.46549361320805904,-0.6774759929979167,0.36110158799559294,-1.5186255300757583,-1.6225264818108551,0.5951320159113187,0.1579933517755285,0.6454524618176217,-1.1378114412613178,-0.9044972765915378,red,0,low
0.29163154608557185,3.304180089963621,-1.756750080813389,-0.5663588852728438,0.6052697003134713,-1.4062872560812085,-1.8339098755474474,0.7300289696287455,1.0310065456505437,0.17794070085585612,-0.6318330805694778,-0.9044972765915378,red,0,low
0.670549564201396,1.1940045142034352,-0.941219680220549,-0.6996994145429313,0.6323994905710133,-0.9569341601030094,-1.3935278052628801,0.8986501617754824,0.4697837781594611,0.3783028841251838,-1.3064708948252635,0.23226755011930156,red,0,low
0.8221167714477264,1.5803746900468492,-0.12568927962770918,-0.6552525714529022,0.7409186516011816,-1.069272434097559,-1.1292985630921397,0.8986501617754824,1.093364630927329,0.5118776729714027,-0.29451417344158654,0.23226755011930156,red,0,low
0.4431987533319016,0.9265174693887636,-0.12568927962770918,-0.6996994145429313,0.496750539283303,-1.2377798450893838,-1.6225264818108551,0.4602350621939292,0.5321418634362493,0.17794070085585612,-0.12585471987763935,0.23226755011930156,red,0,medium
0.670549564201396,1.372329210746549,-0.6693762133562691,-0.6552525714529022,0.5510101197983871,-1.0131032971002842,-0.8650693209213992,0.7300289696287455,0.40742569288267566,-0.15599627125969126,-1.1378114412613178,-0.9044972765915378,red,0,low
-0.011502868407087058,0.867075903874392,-0.5334544799241291,-0.6330291499078875,0.36110158799559294,-1.4062872560812085,-1.3759125224514974,0.4939593006232766,0.6568580339898229,-0.3563584545290197,-0.9691519876973707,-0.9044972765915378,red,0,low
0.4431987533319016,0.3915433797594205,2.4568236555829506,-0.7441462576329604,11.131628320239788,-0.6760884751166348,-0.7946081896758684,0.9323744002048298,-0.9020940979298456,5.186995282589063,-1.0534817144793436,-0.9044972765915378,red,0,low
-0.7693389046387353,1.6992578210755922,-0.05772841291163914,-0.7441462576329604,0.8494378126313495,-0.8445958861084595,-0.8826846037327819,0.7974774464874403,1.4675131425880499,1.7140507725873726,-1.0534817144793436,-0.9044972765915378,red,0,low
0.5947659605782314,-0.08398914435555074,1.4374106548419008,-0.5663588852728438,0.9308271834039759,-0.6760884751166348,-0.6008400787506588,1.0335471154929092,0.9062903750969701,1.780838167010482,-0.800492534133425,0.23226755011930156,red,0,low
0.670549564201396,2.6206020865483497,1.3694497881258307,-0.6774759929979167,1.7718506813877792,0.39112512783158804,0.6850755664802781,0.7974774464874403,-0.09143898933161868,1.0461768283562778,-1.0534817144793436,-0.9044972765915378,red,0,low
0.4431987533319016,1.2831668624749926,-0.873258813504479,-0.7219228360879458,1.2835144567520225,-1.0131032971002842,-1.1821444115262878,0.628856254340666,-0.21615515988519227,2.6490742945109047,-0.8848222609153978,-0.9044972765915378,red,0,low
0.897900375070891,1.6398162555612208,-1.552867480665179,-0.6330291499078875,0.7409186516011816,-1.069272434097559,-0.10761216003194325,0.628856254340666,-0.4655875009923394,0.8458146450869501,-0.6318330805694778,-0.9044972765915378,red,0,low
0.897900375070891,1.5209331245324778,-1.484906613949109,-0.6330291499078875,0.7680484418587237,-0.9007650231057344,-0.054766311597795166,0.628856254340666,-0.4655875009923394,0.8458146450869501,-0.6318330805694778,-0.9044972765915378,red,0,low
2.1862216366646927,-0.20287227538429373,0.8257628543972707,-0.6108057283628731,0.6323994905710133,-0.4514119271275353,-1.1997596943376705,1.4382379766451152,0.5944999487130347,0.9126020395100597,-0.7161628073514522,0.23226755011930156,red,0,low
1.6557364113025392,0.3321018142450493,-0.05772841291163914,-0.6330291499078875,0.9036973931464337,-0.9569341601030094,-0.9179151693555473,0.6963047311993982,-0.9644521832066338,0.6454524618176217,-0.04152499309566651,0.23226755011930156,red,0,medium
0.8221167714477264,1.1642837314462495,-0.2616110130598489,-0.6996994145429313,0.5510101197983871,-1.069272434097559,-1.3054513912059666,1.1009955923516042,1.0310065456505437,0.5118776729714027,-0.46317362700553216,0.23226755011930156,red,0,low
0.4431987533319016,1.2831668624749926,-1.3489848805169689,-0.6774759929979167,0.6866590710860975,-1.2939489820866585,-1.516834784942559,0.8312016849167877,0.9062903750969701,-0.22278366568280075,-0.9691519876973707,0.23226755011930156,red,0,low
1.2010347895635507,1.223725296960621,-1.892671814245529,-0.6330291499078875,1.6904613106151531,-0.9007650231057344,-1.0236068662238436,0.5614077774819713,-0.09143898933161868,0.4450902785482933,0.2957939140322263,0.23226755011930156,red,0,medium
-0.16307007565341686,2.0559072141618207,-1.6208283473812488,-0.7219228360879458,1.0936059249492283,-0.4514119271275353,-0.4423025334482145,0.4602350621939292,0.7192161192666082,0.044365912009637166,-1.1378114412613178,0.23226755011930156,red,0,low
0.06428073521607751,4.3146867037079355,-1.552867480665179,-0.7441462576329604,3.291118935810134,-1.125441571094834,-0.4423025334482145,0.5614077774819713,0.4697837781594611,0.24472809527896486,-1.3064708948252635,-0.9044972765915378,red,0,low
0.06428073521607751,2.085627996919006,-2.164515281109809,-0.5663588852728438,0.496750539283303,-1.5186255300757583,-1.7810640271132994,1.1684440692102989,1.6545873984184116,-0.08920887683658178,-1.1378114412613178,-0.9044972765915378,red,0,low
0.5947659605782314,2.1747903451905635,-2.164515281109809,-0.5441354637278293,0.6323994905710133,-1.069272434097559,-1.4111430880742628,1.0335471154929092,1.3427969720344761,-0.022421482413472308,-0.8848222609153978,-0.9044972765915378,red,0,low
0.4431987533319016,0.9265174693887636,-1.0091805469366188,-0.7663696791779749,0.6866590710860975,-0.5075810641248102,-0.21330385690023942,0.4939593006232766,1.0310065456505437,-0.3563584545290197,-0.8848222609153978,-0.9044972765915378,red,0,low
1.3526019968098797,1.6398162555612208,-1.892671814245529,-0.6996994145429313,2.4229656475687884,-0.17056624214116084,-0.42468725063683177,1.3033410229276883,-0.40322941571555126,1.1129642227793872,-0.9691519876973707,-0.9044972765915378,red,0,low
0.7463331678245606,5.860167407081593,-2.164515281109809,-0.7441462576329604,0.6595292808285554,-1.5186255300757583,-1.798679309924682,0.628856254340666,1.904019739525556,-0.2895710601059102,0.2957939140322263,-0.9044972765915378,red,0,medium
0.670549564201396,5.860167407081593,-2.164515281109809,-0.7219228360879458,0.6866590710860975,-1.5186255300757583,-1.798679309924682,0.628856254340666,1.9663778248023442,-0.3563584545290197,0.2957939140322263,-0.9044972765915378,red,0,medium
